id,title,authors,venue,year,cites,accepted_at_step,url,x,y,topic,topic_label,community_louvain,community_leiden,community_walktrap,community_infomap,community_label_propagation
235992701c6e70872f5292fd5818d5c5719063de,"SurveyForge: On the Outline Heuristics, Memory-Driven Generation, and Multi-dimensional Evaluation for Automated Survey Writing",Xiangchao Yan · Shiyang Feng · Jiakang Yuan · Renqiu Xia · Bin Wang · Bo Zhang · Lei Bai,Annual Meeting of the Association for Computational Linguistics,2025,41,FWD-04,https://www.semanticscholar.org/paper/235992701c6e70872f5292fd5818d5c5719063de,544.86,864.39,2,Literature Screening,4,3,4,4,1
975b23dd7f82ea53ccf9a0c6a5d65368fb19c3d8,Hypothesis Generation with Large Language Models,Yangqiaoyu Zhou · Haokun Liu · Tejes Srivastava · Hongyuan Mei · Chenhao Tan,NLP4SCIENCE,2024,88,FWD-04,https://www.semanticscholar.org/paper/975b23dd7f82ea53ccf9a0c6a5d65368fb19c3d8,677.83,390.86,11,Discovery Agent Surveys,4,2,4,4,1
1eda67ce15645acda94d98a6a8fa1c6e75fc75c2,ChatGPT Research Group for Optimizing the Crystallinity of MOFs and COFs,Zhiling Zheng · Oufan Zhang · Hamilton Nguyen · Nakul Rampal · Ali H. Alawadhi · Zichao Rong · T. Head‐Gordon · C. Borgs · J. Chayes · O. Yaghi,ACS Central Science,2023,146,FWD-04,https://www.semanticscholar.org/paper/1eda67ce15645acda94d98a6a8fa1c6e75fc75c2,577.83,619.09,17,Materials Text Mining,7,0,6,10,4
780d599f8e88cf1c0159c2f9c25c55213ccd1842,Artificial Intelligence Paradigms for Next-Generation Metal–Organic Framework Research,Aydin Ozcan · François-Xavier Coudert · Sven M. J. Rogge · Greta Heydenrych · Dong Fan · Antonios P. Sarikas · Seda Keskin · G. Maurin · G. Froudakis · Stefan Wuttke · Ilknur Eruçar,Journal of the American Chemical Society,2025,36,FWD-04,https://www.semanticscholar.org/paper/780d599f8e88cf1c0159c2f9c25c55213ccd1842,549.26,584.73,17,Materials Text Mining,7,0,6,10,4
fbc0b5e1b822796d7ae97268def2e0993b5da644,Algorithm Discovery With LLMs: Evolutionary Search Meets Reinforcement Learning,Anja Surina · Amin Mansouri · Lars Quaedvlieg · Amal Seddas · Maryna Viazovska · Emmanuel Abbe · Caglar Gulcehre,arXiv.org,2025,45,BWD-05,https://www.semanticscholar.org/paper/fbc0b5e1b822796d7ae97268def2e0993b5da644,430.88,204.33,1,Evolved Algorithm Design,5,6,12,5,1
a898072368e80d1b9dceb34d6c48a654a3ff9dbc,Nature Language Model: Deciphering the Language of Nature for Scientific Discovery,Yingce Xia · Peiran Jin · Shufang Xie · Liang He · Chuan Cao · Renqian Luo · Guoqing Liu · Yue Wang · Zequn Liu · Yuan Chen · Zekun Guo · Yeqi Bai · Pan Deng · Yaosen Min · Zi‐Ang Lu · Hongxia Hao · Han Yang · Jielan Li · Chang Liu · Jia Zhang · Jian-Bo Zhu · Ke-Ming Wu · Wei Zhang · Kaiyuan Gao · Qizhi Pei · Qian Wang · Xixian Liu · Yanting Li · Houtian Zhu · Yeqing Lu · Mingqian Ma · Zun Wang · Tian Xie · Krzysztof Maziarz · Marwin H. S. Segler · Zhao Yang · Zi-wei Chen · Yu Shi · Shuxin Zheng · Lijun Wu · Chen Hu · Peggy Dai · Tiemin Liu · Haiguang Liu · Tao Qin,,2025,32,BWD-05,https://www.semanticscholar.org/paper/a898072368e80d1b9dceb34d6c48a654a3ff9dbc,765.6,612.42,16,Molecular Drug Design,5,6,4,5,1
68e6e20922f93308bfacaa0006f0c1364193a6df,Discovering Symbolic Cognitive Models from Human and Animal Behavior,Pablo Samuel Castro · Nenad Tomašev · Ankit Anand · Navodita Sharma · Rishika Mohanta · Aparna Dev · Kuba Perlin · Siddhant Jain · Kyle Levin · Nóemi Éltető · W. Dabney · Alexander Novikov · Glenn C. Turner · Maria K. Eckstein · N. D. Daw · K. Miller · K. Stachenfeld,bioRxiv,2025,40,BWD-05,https://www.semanticscholar.org/paper/68e6e20922f93308bfacaa0006f0c1364193a6df,510.31,319.14,7,Equation Discovery,5,6,4,5,1
9678af027022328f143ee2b627ee93ba313a4e7c,LLM4SR: A Survey on Large Language Models for Scientific Research,Ziming Luo · Zonglin Yang · Zexin Xu · Wei Yang · Xinya Du,arXiv.org,2025,95,BWD-05,https://www.semanticscholar.org/paper/9678af027022328f143ee2b627ee93ba313a4e7c,749.91,497.17,11,Discovery Agent Surveys,4,2,4,4,1
7899f3ec633080ac9d9b6458f1e1c35e86e6ec5c,Formal Mathematical Reasoning: A New Frontier in AI,Kaiyu Yang · Gabriel Poesia · Jingxuan He · Wenda Li · Kristin E. Lauter · Swarat Chaudhuri · Dawn Song,arXiv.org,2024,94,BWD-05,https://www.semanticscholar.org/paper/7899f3ec633080ac9d9b6458f1e1c35e86e6ec5c,76.43,513.87,0,Formal Theorem Proving,11,7,18,23,8
fb39638cc21c0060f024149c1a8dad8abaf9caf1,Multi-objective Evolution of Heuristic Using Large Language Model,Shunyu Yao · Fei Liu · Xi Lin · Zhichao Lu · Zhenkun Wang · Qingfu Zhang,AAAI Conference on Artificial Intelligence,2024,65,BWD-05,https://www.semanticscholar.org/paper/fb39638cc21c0060f024149c1a8dad8abaf9caf1,420.97,155.55,1,Evolved Algorithm Design,5,6,12,5,1
47cab9b4f16c5dcb34c109a60281df0138f885b8,Symbolic Regression with a Learned Concept Library,Arya Grayeli · Atharva Sehgal · Omar Costilla-Reyes · Miles D. Cranmer · Swarat Chaudhuri,Neural Information Processing Systems,2024,73,BWD-05,https://www.semanticscholar.org/paper/47cab9b4f16c5dcb34c109a60281df0138f885b8,522.56,302.51,7,Equation Discovery,5,6,4,5,1
cac8c4f79077c74aa059d1c58c021be1c89f1178,A review of large language models and autonomous agents in chemistry,M. C. Ramos · C. Collison · Andrew D. White,Chemical Science,2024,224,BWD-05,https://www.semanticscholar.org/paper/cac8c4f79077c74aa059d1c58c021be1c89f1178,680.49,598.39,14,Autonomous Chemistry Labs,1,0,1,1,4
be7a88babf78512b545f585517704cb597388cbc,ReEvo: Large Language Models as Hyper-Heuristics with Reflective Evolution,Haoran Ye · Jiarui Wang · Zhiguang Cao · Guojie Song,Neural Information Processing Systems,2024,292,BWD-05,https://www.semanticscholar.org/paper/be7a88babf78512b545f585517704cb597388cbc,435.18,180.02,1,Evolved Algorithm Design,5,6,12,5,1
ddc1899e59a8e4fda60f5a175fef710a63abcef9,DrugAssist: a large language model for molecule optimization,Geyan Ye · Xibao Cai · Houtim Lai · Xing Wang · Junhong Huang · Longyue Wang · Wei Liu · Xian Zeng,Briefings Bioinform.,2023,90,BWD-05,https://www.semanticscholar.org/paper/ddc1899e59a8e4fda60f5a175fef710a63abcef9,717.02,663.01,16,Molecular Drug Design,8,1,1,18,1
9b093787f9be3d480cd11f8ec6ca5b0e44050d6d,Solving olympiad geometry without human demonstrations,Trieu H. Trinh · Yuhuai Wu · Quoc V. Le · He He · Thang Luong,Nature,2024,798,BWD-05,https://www.semanticscholar.org/paper/9b093787f9be3d480cd11f8ec6ca5b0e44050d6d,32.67,543.59,0,Formal Theorem Proving,11,7,18,23,8
a2e128be33b85f8f91515e205bf0237ecc0546cc,Evolution of Heuristics: Towards Efficient Automatic Algorithm Design Using Large Language Model,Fei Liu · Xialiang Tong · Mingxuan Yuan · Xi Lin · Fu Luo · Zhenkun Wang · Zhichao Lu · Qingfu Zhang,International Conference on Machine Learning,2024,298,BWD-05,https://www.semanticscholar.org/paper/a2e128be33b85f8f91515e205bf0237ecc0546cc,441.1,160.24,1,Evolved Algorithm Design,5,6,12,5,1
d32ba88571141ed0ebe7aeefbaa4ccaf8cda7be3,Mathematical discoveries from program search with large language models,B. Romera-Paredes · M. Barekatain · Alexander Novikov · Matej Balog · M. P. Kumar · Emilien Dupont · Francisco J. R. Ruiz · J. Ellenberg · Pengming Wang · Omar Fawzi · Pushmeet Kohli · Alhussein Fawzi · Joshua A. Grochow · Andrea Lodi · Jean-Baptiste Mouret · Talia Ringer · Tao Yu,Nature,2023,1073,BWD-05,https://www.semanticscholar.org/paper/d32ba88571141ed0ebe7aeefbaa4ccaf8cda7be3,431.24,261.2,1,Evolved Algorithm Design,5,6,4,5,1
87875a07976c26f82705de1fc70041169e5d652b,LeanDojo: Theorem Proving with Retrieval-Augmented Language Models,Kaiyu Yang · Aidan M. Swope · Alex Gu · Rahul Chalamala · Peiyang Song · Shixing Yu · Saad Godil · R. Prenger · Anima Anandkumar,Neural Information Processing Systems,2023,506,BWD-05,https://www.semanticscholar.org/paper/87875a07976c26f82705de1fc70041169e5d652b,64.77,570.18,0,Formal Theorem Proving,11,7,18,23,8
a7f59b2162ae0ea2520753b1b9b17277490a9458,Symbolic Discovery of Optimization Algorithms,Xiangning Chen · Chen Liang · Da Huang · Esteban Real · Kaiyuan Wang · Yao Liu · Hieu Pham · Xuanyi Dong · Thang Luong · Cho-Jui Hsieh · Yifeng Lu · Quoc V. Le,Neural Information Processing Systems,2023,684,BWD-05,https://www.semanticscholar.org/paper/a7f59b2162ae0ea2520753b1b9b17277490a9458,449.94,215.71,1,Evolved Algorithm Design,5,6,4,5,1
b66e776502b8484a09f8759c8dc3737ebe714f34,Controllable protein design with language models,Noelia Ferruz · B. Höcker,Nature Machine Intelligence,2022,210,BWD-05,https://www.semanticscholar.org/paper/b66e776502b8484a09f8759c8dc3737ebe714f34,803.21,625.57,15,Protein Language Models,6,8,19,14,1
394924896e24c9b086d96d0958dae07f54ff9452,Agent Laboratory: Using LLM Agents as Research Assistants,Samuel Schmidgall · Yusheng Su · Ze Wang · Ximeng Sun · Jialian Wu · Xiaodong Yu · Jiang Liu · Zicheng Liu · E. Barsoum,Conference on Empirical Methods in Natural Language Processing,2025,400,BWD-05,https://www.semanticscholar.org/paper/394924896e24c9b086d96d0958dae07f54ff9452,791.3,305.52,9,Autonomous Research Loops,4,2,4,4,1
5dbd9f9fd231863dda17d9e3caff2edb99a113e2,RE-Bench: Evaluating frontier AI R&D capabilities of language model agents against human experts,Hjalmar Wijk · T. Lin · Joel Becker · Sami Jawhar · Neev Parikh · Thomas Broadley · Lawrence Chan · Michael Chen · Joshua Clymer · Jai Dhyani · Elena Ericheva · Katharyn Garcia · Brian Goodrich · Nikola Jurkovic · Megan Kinniment · Aron Lajko · Seraphina Nix · L. Sato · William Saunders · M. Taran · Ben West · Elizabeth Barnes,arXiv.org,2024,108,BWD-05,https://www.semanticscholar.org/paper/5dbd9f9fd231863dda17d9e3caff2edb99a113e2,661.15,156.46,6,ML Engineering Agents,4,3,4,4,1
45b7c7448768b51b6dbd9b76495c9cd9d110bd91,ScienceAgentBench: Toward Rigorous Assessment of Language Agents for Data-Driven Scientific Discovery,Ziru Chen · Shijie Chen · Yuting Ning · Qianheng Zhang · Boshi Wang · Botao Yu · Yifei Li · Zeyi Liao · Chen Wei · Zitong Lu · Vishal Dey · Mingyi Xue · Frazier N. Baker · Benjamin Burns · Daniel Adu-Ampratwum · Xuhui Huang · Xia Ning · Song Gao · Yu Su · Huan Sun,arXiv.org,2024,121,BWD-05,https://www.semanticscholar.org/paper/45b7c7448768b51b6dbd9b76495c9cd9d110bd91,689.04,264.15,8,Data Science Agents,4,3,4,4,1
33161a5a9b5dcb635b5a97475e6a6209a69ada7d,The AI Scientist: Towards Fully Automated Open-Ended Scientific Discovery,Chris Lu · Cong Lu · R. Lange · Jakob Foerster · Jeff Clune · David Ha,arXiv.org,2024,938,BWD-05,https://www.semanticscholar.org/paper/33161a5a9b5dcb635b5a97475e6a6209a69ada7d,828.3,320.6,9,Autonomous Research Loops,4,2,4,4,1
850dadb26cafc16539074d22745783c0e0bbd01f,DS-Agent: Automated Data Science by Empowering Large Language Models with Case-Based Reasoning,Siyuan Guo · Cheng Deng · Ying Wen · Hechang Chen · Yi Chang · Jun Wang,International Conference on Machine Learning,2024,123,BWD-05,https://www.semanticscholar.org/paper/850dadb26cafc16539074d22745783c0e0bbd01f,610.71,223.46,8,Data Science Agents,5,3,7,13,1
5487397061f02b34f66e2228eee303d8985a43c4,The Virtual Lab: AI Agents Design New SARS-CoV-2 Nanobodies with Experimental Validation,Kyle Swanson · Wesley Wu · Nash L. Bulaong · J. Pak · James Y. Zou,bioRxiv,2024,103,BWD-05,https://www.semanticscholar.org/paper/5487397061f02b34f66e2228eee303d8985a43c4,764.33,576.38,-1,,1,3,1,1,1
13dc81fce2c73de67dbe3829a32ec23d663cec89,scGPT: toward building a foundation model for single-cell multi-omics using generative AI,Haotian Cui · Chloe Wang · Hassaan Maan · Kuan Pang · Fengning Luo · Nan Duan · Bo Wang,Nature Methods,2024,1159,BWD-05,https://www.semanticscholar.org/paper/13dc81fce2c73de67dbe3829a32ec23d663cec89,955.04,549.77,13,Single-Cell Omics Models,6,8,20,24,9
f2209eb5ac6747319a29b87dedabb97770be3243,Can large language models provide useful feedback on research papers? A large-scale empirical analysis,Weixin Liang · Yuhui Zhang · Hancheng Cao · Binglu Wang · Daisy Ding · Xinyu Yang · Kailas Vodrahalli · Siyu He · D. Smith · Yian Yin · Daniel A. McFarland · James Zou,NEJM AI,2023,337,BWD-05,https://www.semanticscholar.org/paper/f2209eb5ac6747319a29b87dedabb97770be3243,951.46,730.52,5,Automated Peer Review,4,2,4,4,1
4cf527e9e0d68e3fc16d39fbcdb3869cd3ccf60f,Hypothesis Search: Inductive Reasoning with Language Models,Ruocheng Wang · E. Zelikman · Gabriel Poesia · Yewen Pu · Nick Haber · Noah D. Goodman,International Conference on Learning Representations,2023,168,BWD-05,https://www.semanticscholar.org/paper/4cf527e9e0d68e3fc16d39fbcdb3869cd3ccf60f,603.95,372.24,7,Equation Discovery,9,4,21,25,10
ed7c053b38074003bfb947c78373f69598b960b8,Ideas are Dimes a Dozen: Large Language Models for Idea Generation in Innovation,Karan Girotra · Lennart Meincke · C. Terwiesch · K. Ulrich,Social Science Research Network,2023,165,BWD-05,https://www.semanticscholar.org/paper/ed7c053b38074003bfb947c78373f69598b960b8,760.58,371.66,10,Research Ideation,7,0,22,11,4
39983a80f111f7f6e793f02c5725a14bca76b32d,The AI Scientist-v2: Workshop-Level Automated Scientific Discovery via Agentic Tree Search,Yutaro Yamada · R. Lange · Cong Lu · Shengran Hu · Chris Lu · Jakob Foerster · Jeff Clune · David Ha,arXiv.org,2025,303,BWD-05,https://www.semanticscholar.org/paper/39983a80f111f7f6e793f02c5725a14bca76b32d,848.08,314.66,9,Autonomous Research Loops,4,2,4,4,1
9348b7b95982d0a675a767e92c23647aa6915a94,AgentReview: Exploring Peer Review Dynamics with LLM Agents,Yiqiao Jin · Qinlin Zhao · Yiyang Wang · Hao Chen · Kaijie Zhu · Yijia Xiao · Jindong Wang,Conference on Empirical Methods in Natural Language Processing,2024,96,BWD-05,https://www.semanticscholar.org/paper/9348b7b95982d0a675a767e92c23647aa6915a94,952.96,751.12,5,Automated Peer Review,4,2,4,4,1
3167af52d311c16451f0932fe727be04b25b1dc6,"A Comprehensive Survey of Deep Research: Systems, Methodologies, and Applications",Renjun Xu · Jingwen Peng,arXiv.org,2025,44,BWD-05,https://www.semanticscholar.org/paper/3167af52d311c16451f0932fe727be04b25b1dc6,809.2,110.8,3,Deep Research Agents,4,3,5,6,1
d44ff975b27dbfbf748ebb8fa815cb423c6fe53f,"DeepResearchGym: A Free, Transparent, and Reproducible Evaluation Sandbox for Deep Research",João Coelho · Jingjie Ning · Jingyuan He · Kangrui Mao · A. Paladugu · P. Setlur · Jiahe Jin · James P. Callan · João Magalhães · Bruno Martins · Chenyan Xiong,arXiv.org,2025,43,BWD-05,https://www.semanticscholar.org/paper/d44ff975b27dbfbf748ebb8fa815cb423c6fe53f,774.86,129.73,3,Deep Research Agents,4,3,5,6,1
87e044b0cb5e43d630972afaf925af032efa61bd,The Ideation-Execution Gap: Execution Outcomes of LLM-Generated versus Human Research Ideas,Chenglei Si · Tatsunori Hashimoto · Diyi Yang,arXiv.org,2025,35,BWD-05,https://www.semanticscholar.org/paper/87e044b0cb5e43d630972afaf925af032efa61bd,762.96,333.56,10,Research Ideation,4,2,23,26,1
5bbc93573edc73b360f76ae3ba87fe698188ab7c,CodeScientist: End-to-End Semi-Automated Scientific Discovery with Code-based Experimentation,Peter Alexander Jansen · Oyvind Tafjord · Marissa Radensky · Pao Siangliulue · Tom Hope · Bhavana Dalvi · Bodhisattwa Prasad Majumder · Daniel S. Weld · Peter Clark,Annual Meeting of the Association for Computational Linguistics,2025,50,BWD-05,https://www.semanticscholar.org/paper/5bbc93573edc73b360f76ae3ba87fe698188ab7c,811.91,306.91,9,Autonomous Research Loops,4,2,4,4,1
a57c3571bf3156bc5241e6b1c0c982bf83cf9607,Integrating protein language models and automatic biofoundry for enhanced protein evolution,Qiang Zhang · Wanyi Chen · Ming Qin · Yuhao Wang · Zhongji Pu · Keyan Ding · Yuyue Liu · Qunfeng Zhang · Dongfang Li · Xinjia Li · Yu Zhao · Jianhua Yao · Lei Huang · Jianping Wu · Lirong Yang · Huajun Chen · Haoran Yu,Nature Communications,2025,72,BWD-05,https://www.semanticscholar.org/paper/a57c3571bf3156bc5241e6b1c0c982bf83cf9607,803.71,660.62,15,Protein Language Models,6,0,8,14,1
dbbcdb281ed6aa646af0402172cf8a7cfda85d5c,SciAgents: Automating Scientific Discovery Through Bioinspired Multi‐Agent Intelligent Graph Reasoning,Alireza Ghafarollahi · Markus J. Buehler,Advances in Materials,2024,206,BWD-05,https://www.semanticscholar.org/paper/dbbcdb281ed6aa646af0402172cf8a7cfda85d5c,654.98,500.07,18,Materials Design Agents,7,0,13,20,4
c890b28a001c885d1f7aa05f5d24ead9bf6ae058,MARG: Multi-Agent Review Generation for Scientific Papers,Mike D'Arcy · Tom Hope · Larry Birnbaum · Doug Downey,arXiv.org,2024,98,BWD-05,https://www.semanticscholar.org/paper/c890b28a001c885d1f7aa05f5d24ead9bf6ae058,934.38,742.11,5,Automated Peer Review,4,2,4,4,1
62729cff7dda7614f648a84e8967076d8878a5ff,ReviewerGPT? An Exploratory Study on Using Large Language Models for Paper Reviewing,Ryan Liu · Nihar B. Shah,arXiv.org,2023,144,BWD-05,https://www.semanticscholar.org/paper/62729cff7dda7614f648a84e8967076d8878a5ff,927.7,722.6,5,Automated Peer Review,4,2,4,4,1
3c46517c408b36ee4e9a64666e6b7735a92dd2ce,Can ChatGPT draft a research article? An example of population-level vaccine effectiveness analysis,Calum Macdonald · D. Adeloye · Aziz Sheikh · I. Rudan,Journal of Global Health,2023,224,BWD-05,https://www.semanticscholar.org/paper/3c46517c408b36ee4e9a64666e6b7735a92dd2ce,432.66,746.95,2,Literature Screening,10,5,24,27,11
52635496efd4026477325f9f592e1fafea2b8f96,Monte Carlo Tree Search for Comprehensive Exploration in LLM-Based Automatic Heuristic Design,Zhi Zheng · Zhuoliang Xie · Zhenkun Wang · Bryan Hooi,International Conference on Machine Learning,2025,84,BWD-05,https://www.semanticscholar.org/paper/52635496efd4026477325f9f592e1fafea2b8f96,460.99,154.7,1,Evolved Algorithm Design,5,6,4,7,1
6857a1439cfd5057d7e129eff16e5a58ab94bf14,OptiMUS: Scalable Optimization Modeling with (MI)LP Solvers and Large Language Models,Ali AhmadiTeshnizi · Wenzhi Gao · Madeleine Udell,International Conference on Machine Learning,2024,108,BWD-05,https://www.semanticscholar.org/paper/6857a1439cfd5057d7e129eff16e5a58ab94bf14,344.31,175.96,1,Evolved Algorithm Design,11,7,25,7,8
c9a9735216915e9afa0fc97b02b57148a0491bdd,NL4Opt Competition: Formulating Optimization Problems Based on Their Natural Language Descriptions,Rindranirina Ramamonjison · Timothy T. L. Yu · Raymond Li · Haley Li · G. Carenini · Bissan Ghaddar · Shiqi He · Mahdi Mostajabdaveh · Amin Banitalebi-Dehkordi · Zirui Zhou · Yong Zhang,Neural Information Processing Systems,2023,139,BWD-05,https://www.semanticscholar.org/paper/c9a9735216915e9afa0fc97b02b57148a0491bdd,327.54,187.99,1,Evolved Algorithm Design,11,7,25,7,8
15074299f9b3cfd1230f29fca3a26236dc8681b8,A multimodal generative AI copilot for human pathology,Ming Y. Lu · Bowen Chen · Drew F. K. Williamson · Richard J. Chen · Melissa Zhao · Aaron K Chow · Kenji Ikemura · Ahrong Kim · Dimitra Pouli · Ankush U Patel · Amr Soliman · Chengkuan Chen · Tong Ding · Judy J. Wang · Georg K. Gerber · Ivy Liang · L. Le · Anil V Parwani · Luca L. Weishaupt · Faisal Mahmood,Nature,2024,466,BWD-05,https://www.semanticscholar.org/paper/15074299f9b3cfd1230f29fca3a26236dc8681b8,756.0,819.07,4,Clinical Decision Agents,6,4,26,8,12
bf27c81faad0dd21bd39c45ee5e85300577fda66,ChatMOF: an artificial intelligence system for predicting and generating metal-organic frameworks using large language models,Y. Kang · Jihan Kim,Nature Communications,2024,206,BWD-05,https://www.semanticscholar.org/paper/bf27c81faad0dd21bd39c45ee5e85300577fda66,549.8,605.37,17,Materials Text Mining,7,0,6,10,4
f53a955ea1812fb0481504fdfd8febcb2a553a45,SciEval: A Multi-Level Large Language Model Evaluation Benchmark for Scientific Research,Liangtai Sun · Yang Han · Zihan Zhao · Da Ma · Zhe-Wei Shen · Baocai Chen · Lu Chen · Kai Yu,AAAI Conference on Artificial Intelligence,2023,167,BWD-05,https://www.semanticscholar.org/paper/f53a955ea1812fb0481504fdfd8febcb2a553a45,656.45,328.41,8,Data Science Agents,8,1,15,15,4
f22d71c7ce9720ba1f717a4f1181488200e78198,LLaVA-Med: Training a Large Language-and-Vision Assistant for Biomedicine in One Day,Chunyuan Li · Cliff Wong · Sheng Zhang · N. Usuyama · Haotian Liu · Jianwei Yang · Tristan Naumann · Hoifung Poon · Jianfeng Gao,Neural Information Processing Systems,2023,1887,BWD-05,https://www.semanticscholar.org/paper/f22d71c7ce9720ba1f717a4f1181488200e78198,772.84,845.69,4,Clinical Decision Agents,6,4,27,8,13
aff0fe00ed7892d1185e8c5b66d318d3892abe6e,Opportunities and Challenges for ChatGPT and Large Language Models in Biomedicine and Health,Shubo Tian · Qiao Jin · Lana Yeganova · Po-Ting Lai · Qingqing Zhu · Xiuying Chen · Yifan Yang · Qingyu Chen · Won Kim · Donald C. Comeau · R. Islamaj · Aadit Kapoor · Xin Gao · Zhiyong Lu,Briefings Bioinform.,2023,405,BWD-05,https://www.semanticscholar.org/paper/aff0fe00ed7892d1185e8c5b66d318d3892abe6e,547.39,786.25,2,Literature Screening,10,5,28,28,6
f4793adffd6f67ffcb93ccfc5672ab301b8a2b96,PMC-VQA: Visual Instruction Tuning for Medical Visual Question Answering,Xiaoman Zhang · Chaoyi Wu · Ziheng Zhao · Weixiong Lin · Ya Zhang · Yanfeng Wang · Weidi Xie,arXiv.org,2023,364,BWD-05,https://www.semanticscholar.org/paper/f4793adffd6f67ffcb93ccfc5672ab301b8a2b96,776.75,825.43,4,Clinical Decision Agents,6,4,27,8,13
23b8dd1978dd2d27e5ab4dc4a8fe11ea6dd57064,Evaluating Large Language Models on Medical Evidence Summarization,Liyan Tang · Z. Sun · B. Idnay · J. Nestor · A. Soroush · P. A. Elias · Z. Xu · Y. Ding · Greg Durrett · Justin F. Rousseau · C. Weng · Y. Peng,medRxiv,2023,456,BWD-05,https://www.semanticscholar.org/paper/23b8dd1978dd2d27e5ab4dc4a8fe11ea6dd57064,522.85,803.67,2,Literature Screening,10,5,28,28,6
0a40e8bb201c6101dd3f46f34f1da870cb6860e9,Elicit,Janice Y. Kung,Journal of the Canadian Health Libraries Association,2023,92,BWD-05,https://www.semanticscholar.org/paper/0a40e8bb201c6101dd3f46f34f1da870cb6860e9,469.83,862.54,2,Literature Screening,10,5,22,21,6
da54bda4ef0ba0f013ac639fb6a3dea1e4745ad4,Structured information extraction from scientific text with large language models,John Dagdelen · Alex Dunn · Sanghoon Lee · Nicholas Walker · Andrew S. Rosen · G. Ceder · Kristin A. Persson · Anubhav Jain,Nature Communications,2024,645,BWD-05,https://www.semanticscholar.org/paper/da54bda4ef0ba0f013ac639fb6a3dea1e4745ad4,512.79,542.44,17,Materials Text Mining,7,0,6,10,4
7647290e260d75dcc9f1090a9b8281574dd2afbe,Superintelligent Agents Pose Catastrophic Risks: Can Scientist AI Offer a Safer Path?,Y. Bengio · Michael K. Cohen · Damiano Fornasiere · J. Ghosn · Pietro Greiner · Matt MacDermott · S. Mindermann · Adam Oberman · Jesse Richardson · O. Richardson · Marc-Antoine Rondeau · P. St-Charles · David Williams-King,arXiv.org,2025,82,BWD-05,https://www.semanticscholar.org/paper/7647290e260d75dcc9f1090a9b8281574dd2afbe,782.99,462.79,11,Discovery Agent Surveys,8,1,1,18,1
395c978221a21ee47c84a40a2ef11fb4d012fca1,DSBench: How Far Are Data Science Agents from Becoming Data Science Experts?,Liqiang Jing · Zhehui Huang · Xiaoyang Wang · Wenlin Yao · Wenhao Yu · Kaixin Ma · Hongming Zhang · Xinya Du · Dong Yu,,2024,103,BWD-05,https://www.semanticscholar.org/paper/395c978221a21ee47c84a40a2ef11fb4d012fca1,658.55,245.23,8,Data Science Agents,4,3,4,4,1
0f6439b95aed189908c628f1103dbcef8541cc2e,SciAgents: Automating scientific discovery through multi-agent intelligent graph reasoning,Alireza Ghafarollahi · Markus J. Buehler,arXiv.org,2024,88,BWD-05,https://www.semanticscholar.org/paper/0f6439b95aed189908c628f1103dbcef8541cc2e,675.9,499.22,18,Materials Design Agents,4,2,4,4,1
3cabe88c2ff476d35cd179525c7dfe474b4b75bb,BLADE: Benchmarking Language Model Agents for Data-Driven Science,Ken Gu · Ruoxi Shang · Ruien Jiang · Keying Kuang · Richard Lin · Donghe Lyu · Yue Mao · Youran Pan · Teng Wu · Jiaqian Yu · Yikun Zhang · Tianmai M. Zhang · Lanyi Zhu · Mike A. Merrill · J. Heer · Tim Althoff,Conference on Empirical Methods in Natural Language Processing,2024,62,BWD-05,https://www.semanticscholar.org/paper/3cabe88c2ff476d35cd179525c7dfe474b4b75bb,668.39,263.37,8,Data Science Agents,4,3,4,4,1
377b4a46dc314c072b3bac5b92bdbfdd009614ab,Title and abstract screening for literature reviews using large language models: an exploratory study in the biomedical domain,Fabio Dennstädt · Johannes Zink · P. Putora · Janna Hastings · N. Cihoric,Systematic Reviews,2024,124,BWD-05,https://www.semanticscholar.org/paper/377b4a46dc314c072b3bac5b92bdbfdd009614ab,431.51,901.51,2,Literature Screening,10,5,16,21,6
ecd5d38b8590f6e6a504b29110d16ff717cd56ef,InfiAgent-DABench: Evaluating Agents on Data Analysis Tasks,Xueyu Hu · Ziyu Zhao · Shuang Wei · Ziwei Chai · Guoyin Wang · Xuwu Wang · Jing Su · Jingjing Xu · Ming Zhu · Yao Cheng · Jianbo Yuan · Kun Kuang · Yang Yang · Hongxia Yang · Fei Wu,International Conference on Machine Learning,2024,125,BWD-05,https://www.semanticscholar.org/paper/ecd5d38b8590f6e6a504b29110d16ff717cd56ef,647.75,227.64,8,Data Science Agents,5,3,7,4,1
8e3d701b767213062edda831e7deef010e48c9fd,Large language models for chemistry robotics,Naruki Yoshikawa · Marta Skreta · K. Darvish · Sebastian Arellano-Rubach · Zhi Ji · L. B. Kristensen · A. Z. Li · Yuchi Zhao · Haoping Xu · Artur Kuramshin · Alán Aspuru-Guzik · F. Shkurti · Animesh Garg,Autonomous Robots,2023,117,BWD-05,https://www.semanticscholar.org/paper/8e3d701b767213062edda831e7deef010e48c9fd,651.66,598.33,14,Autonomous Chemistry Labs,7,0,1,10,4
